,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
10,b_JUthGUCZb4d3JTtM5aKA,el-ceviche-de-waldito-san-antonio-2,El Ceviche De Waldito,https://s3-media2.fl.yelpcdn.com/bphoto/2pi4dc-YkAZPLLCOJuw8xQ/o.jpg,False,https://www.yelp.com/biz/el-ceviche-de-waldito-san-antonio-2?adjust_creative=YbyBWgv3ab5QBB9Ji_-pqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YbyBWgv3ab5QBB9Ji_-pqQ,213,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cuban', 'title': 'Cuban'}]",4.5,"{'latitude': 29.4878357654171, 'longitude': -98.5966300964355}","['pickup', 'delivery']",$,"{'address1': '5526 Evers Rd', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78238', 'country': 'US', 'state': 'TX', 'display_address': ['5526 Evers Rd', 'San Antonio, TX 78238']}",+12106818100,(210) 681-8100,7992.221259785385
11,h6D3Vta4ZE_RmGmX2-Skbw,groomers-seafood-san-antonio-2,Groomer's Seafood,https://s3-media1.fl.yelpcdn.com/bphoto/JTyhXqsSfNUne4qBsgfc4A/o.jpg,False,https://www.yelp.com/biz/groomers-seafood-san-antonio-2?adjust_creative=YbyBWgv3ab5QBB9Ji_-pqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YbyBWgv3ab5QBB9Ji_-pqQ,149,"[{'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}]",4.5,"{'latitude': 29.530136, 'longitude': -98.489928}",['delivery'],$$,"{'address1': '9801 McCullough Ave', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78216', 'country': 'US', 'state': 'TX', 'display_address': ['9801 McCullough Ave', 'San Antonio, TX 78216']}",+12103770951,(210) 377-0951,4619.995212633853
12,CPpcFOhRHZwRxU6LbeJNrQ,cured-san-antonio-2,Cured,https://s3-media2.fl.yelpcdn.com/bphoto/1xZetS3R_I4STDqHjWw4Dg/o.jpg,False,https://www.yelp.com/biz/cured-san-antonio-2?adjust_creative=YbyBWgv3ab5QBB9Ji_-pqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YbyBWgv3ab5QBB9Ji_-pqQ,1230,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 29.44195272467151, 'longitude': -98.479888}","['pickup', 'delivery']",$$$,"{'address1': '306 Pearl Pkwy', 'address2': 'Ste 101', 'address3': '', 'city': 'San Antonio', 'zip_code': '78215', 'country': 'US', 'state': 'TX', 'display_address': ['306 Pearl Pkwy', 'Ste 101', 'San Antonio, TX 78215']}",+12103143929,(210) 314-3929,6725.026407025206
13,NraTgXyDpuvTV-rchOCnvg,galpao-gaucho-brazilian-steakhouse-san-antonio-3,Galpao Gaucho Brazilian Steakhouse,https://s3-media1.fl.yelpcdn.com/bphoto/I2FWUSqHLrf8t_vDffKnCg/o.jpg,False,https://www.yelp.com/biz/galpao-gaucho-brazilian-steakhouse-san-antonio-3?adjust_creative=YbyBWgv3ab5QBB9Ji_-pqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YbyBWgv3ab5QBB9Ji_-pqQ,441,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'latitude': 29.604859, 'longitude': -98.528442}","['restaurant_reservation', 'delivery']",$$$,"{'address1': '2318 N Loop 1604 W', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78248', 'country': 'US', 'state': 'TX', 'display_address': ['2318 N Loop 1604 W', 'San Antonio, TX 78248']}",+12104972500,(210) 497-2500,12353.168063732472
14,MALsbWy5cx3CuKUrzE0tSQ,la-perla-del-pacifico-picosito-castle-hills,La Perla del Pacifico-Picosito,https://s3-media1.fl.yelpcdn.com/bphoto/GoqIEL3EgZQcjkoylbMc1A/o.jpg,False,https://www.yelp.com/biz/la-perla-del-pacifico-picosito-castle-hills?adjust_creative=YbyBWgv3ab5QBB9Ji_-pqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YbyBWgv3ab5QBB9Ji_-pqQ,35,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 29.50378, 'longitude': -98.50718}","['pickup', 'delivery']",,"{'address1': '5515 Blanco Rd', 'address2': None, 'address3': '', 'city': 'Castle Hills', 'zip_code': '78213', 'country': 'US', 'state': 'TX', 'display_address': ['5515 Blanco Rd', 'Castle Hills, TX 78213']}",+12103085515,(210) 308-5515,1254.9586672566536
15,IXF7ceaOgU5juDkMdQ2N6g,zinc-bistro-and-wine-bar-san-antonio,Zinc Bistro & Wine Bar,https://s3-media2.fl.yelpcdn.com/bphoto/_BG9aVVPa-9oP1p3LqBTSw/o.jpg,False,https://www.yelp.com/biz/zinc-bistro-and-wine-bar-san-antonio?adjust_creative=YbyBWgv3ab5QBB9Ji_-pqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YbyBWgv3ab5QBB9Ji_-pqQ,1532,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 29.42364, 'longitude': -98.48926}",['delivery'],$$,"{'address1': '207 N Presa St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['207 N Presa St', 'San Antonio, TX 78205']}",+12102242900,(210) 224-2900,8240.216198665543
16,Bqkjc5yWp8YUknkovIQM3A,luna-rosa-puerto-rican-grill-y-tapas-san-antonio,Luna Rosa Puerto Rican Grill Y Tapas,https://s3-media3.fl.yelpcdn.com/bphoto/EPW_9o73AsI5TKt7zyGGTg/o.jpg,False,https://www.yelp.com/biz/luna-rosa-puerto-rican-grill-y-tapas-san-antonio?adjust_creative=YbyBWgv3ab5QBB9Ji_-pqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YbyBWgv3ab5QBB9Ji_-pqQ,379,"[{'alias': 'puertorican', 'title': 'Puerto Rican'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,"{'latitude': 29.415200885362918, 'longitude': -98.48964013159275}","['pickup', 'delivery']",$$,"{'address1': '910 S Alamo', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['910 S Alamo', 'San Antonio, TX 78205']}",+12103142723,(210) 314-2723,9131.214273443855
17,T8WC3EmJhNeliIjLXwQ8qw,la-fonda-on-main-san-antonio,La Fonda on Main,https://s3-media1.fl.yelpcdn.com/bphoto/VkWghCpIuTcSXQTW080u-Q/o.jpg,False,https://www.yelp.com/biz/la-fonda-on-main-san-antonio?adjust_creative=YbyBWgv3ab5QBB9Ji_-pqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YbyBWgv3ab5QBB9Ji_-pqQ,918,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",4.0,"{'latitude': 29.4525, 'longitude': -98.49429}",['delivery'],$$,"{'address1': '2415 N Main Ave', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78212', 'country': 'US', 'state': 'TX', 'display_address': ['2415 N Main Ave', 'San Antonio, TX 78212']}",+12107330621,(210) 733-0621,5057.327442694528
18,67ITHx4-cHVylpfCJ2sIZw,carmens-de-la-calle-san-antonio,Carmens De La Calle,https://s3-media3.fl.yelpcdn.com/bphoto/w15NMH7yKjpxRxUoqqiIIg/o.jpg,False,https://www.yelp.com/biz/carmens-de-la-calle-san-antonio?adjust_creative=YbyBWgv3ab5QBB9Ji_-pqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YbyBWgv3ab5QBB9Ji_-pqQ,53,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",4.0,"{'latitude': 29.428055, 'longitude': -98.4942608}",['delivery'],$$,"{'address1': '320 N Flores St', 'address2': '', 'address3': '', 'city': 'San Antonio', 'zip_code': '78205', 'country': 'US', 'state': 'TX', 'display_address': ['320 N Flores St', 'San Antonio, TX 78205']}",+12102814349,(210) 281-4349,7634.7601167575485
19,fy8-aDK3zdpqY_qxuS0w0w,bistr09-san-antonio,BISTR09,https://s3-media3.fl.yelpcdn.com/bphoto/wUso7vKNZhDkLgP-y1ZwGw/o.jpg,False,https://www.yelp.com/biz/bistr09-san-antonio?adjust_creative=YbyBWgv3ab5QBB9Ji_-pqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YbyBWgv3ab5QBB9Ji_-pqQ,137,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,"{'latitude': 29.4835223819263, 'longitude': -98.4661941965956}",['delivery'],$$$,"{'address1': '6106 Broadway St', 'address2': '', 'address3': None, 'city': 'San Antonio', 'zip_code': '78209', 'country': 'US', 'state': 'TX', 'display_address': ['6106 Broadway St', 'San Antonio, TX 78209']}",+12102458156,(210) 245-8156,4821.518344970511
